"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","2","","","","","","Новые элементы : объект находится в исключениях : Справочник.МестаХранения1.Форма.ФормаЭлемента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","73","","","","","","Существующие элементы : Справочник.Депозиты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","8","","","","","","Существующие документы : Документ.ЭлектронноеПисьмо.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","3","","","","","","объект находится в исключениях : Документ.СделкаМеныАрхив.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","42","","","","","","Новые элементы : Справочник.СоставОбъединенногоСчета.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","89","","","","","","Новые через копирование элементы : Справочник.КлассификаторСтранМира.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:07 MSK 2021","Thu May 06 15:52:08 MSK 2021","60","","","","","","Новые элементы : Справочник._рарПоказателиXBRL.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:33 MSK 2021","Thu May 06 15:52:33 MSK 2021","91","","","","","","Документ.НазначениеГлобальныхЛимитов.Форма.ФормаСпискаУправляемая - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"failed","Thu May 06 15:52:28 MSK 2021","Thu May 06 15:52:29 MSK 2021","13","","","","","","Новые через копирование элементы : Справочник.ТипыСчетов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:33 MSK 2021","Thu May 06 15:52:33 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.НазначениеГлобальныхЛимитов.Форма.ФормаДокументаУправляемая - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","18","","","","","","Справочник.ДолжностиОрганизаций.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:07 MSK 2021","Thu May 06 15:52:07 MSK 2021","124","","","","","","Справочник._рарОтчетныеФормыXBRL.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:33 MSK 2021","Thu May 06 15:52:33 MSK 2021","10","","","","","","Существующие документы : Документ.НазначениеГлобальныхЛимитов.Форма.ФормаДокументаУправляемая - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","20","","","","","","Документ.РасторжениеДоговора.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:25 MSK 2021","Thu May 06 15:52:25 MSK 2021","60","","","","","","Новые через копирование элементы : Справочник.ТарифныеПланы.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:25 MSK 2021","Thu May 06 15:52:26 MSK 2021","33","","","","","","Существующие элементы : Справочник.ТипАудита.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:06 MSK 2021","Thu May 06 15:52:06 MSK 2021","99","","","","","","Справочник._рарВерсияТаксономииXBRL.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","22","","","","","","Документ.КорректировкаЗаписейРегистров.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","362","","","","","","Новые документы : Документ.РасчетВознагражденияУК.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","9","","","","","","Существующие документы : Документ.РасчетКастоди.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","59","","","","","","Новые документы : Документ.СверкаСБрокером.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","3","","","","","","Существующие документы : объект находится в исключениях : Документ.СообщениеОбОперации.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:41 MSK 2021","Thu May 06 15:52:41 MSK 2021","20","","","","","","Документ.РасчетКомиссииПМ.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","81","","","","","","Новые документы : Документ.CRSРепорт.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","38","","","","","","Новые через копирование элементы : Справочник.ГруппыКлиентов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:25 MSK 2021","Thu May 06 15:52:25 MSK 2021","48","","","","","","Новые элементы : Справочник.ТарифныеПланы.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:41 MSK 2021","Thu May 06 15:52:41 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.РасчетСтоимостиПортфеля.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
